user,,ft_pers_email,ft_minute,ft_date,ft_weekend,ft_no_attach,ft_attach_size,ft_text_size,ft_interact_score,ft_number_recipients,ft_mean_tfidf,ft_top_tfidf,ft_no_diff_words,ft_vocal_variety,ft_word_lengths,ft_ng_mean_tfidf
CTK0037,121368,1,613,196,0,1,310074,15827,0.06563620071684588,5,0.12497849843206905,0.13979009606021492,60,0.9230769230769231,5.9,0.12499999999999997
CTK0037,127911,0,871,202,0,0,0,39517,0.032855436081242535,4,0.12482604455137991,0.13710102670488702,63,0.984375,6.412698412698413,0.12598815766974236
CTK0037,137740,0,550,438,0,0,0,31974,0.043010752688172046,4,0.17012523986881972,0.20015528572362792,34,0.9714285714285714,5.529411764705882,0.1740776559556978
CTK0037,140049,1,837,118,0,0,0,26385,0.05017921146953406,6,0.16474395556471372,0.278280443443111,33,0.868421052631579,5.393939393939394,0.16666666666666663
CTK0037,148831,1,889,30,0,0,0,23751,0.09229390681003585,3,0.13902557663876158,0.151697802135617,49,0.9607843137254902,6.204081632653061,0.14142135623730945
CTK0037,151994,1,857,477,0,1,1734974,27741,0.057347670250896064,7,0.1366987486611845,0.15242778846511368,52,0.9629629629629629,6.903846153846154,0.13867504905630723
CTK0037,159273,1,477,384,0,0,0,31559,0.06690561529271206,4,0.12410794285176491,0.14343713622622278,61,0.953125,6.262295081967213,0.12598815766974236
CTK0037,169873,1,480,497,0,0,0,36197,0.06137992831541219,6,0.12940281534679343,0.139225988804769,56,0.9491525423728814,6.25,0.13245323570650427
CTK0037,186310,1,603,421,0,0,0,53764,0.07317801672640382,5,0.14651522088917304,0.15949057015339657,46,0.9787234042553191,6.826086956521739,0.1490711984999859
CTK0037,195491,1,616,28,0,0,0,31852,0.06182795698924731,5,0.16542192026618355,0.1828817080950559,36,1.0,6.777777777777778,0.1690308509457033
CTK0037,200884,1,573,200,0,0,0,39268,0.09229390681003585,4,0.1625778644295617,0.1827267517930356,36,0.9230769230769231,6.194444444444445,0.16439898730535718
CTK0037,210196,1,893,404,0,1,167392,24134,0.05488351254480287,6,0.126955495811467,0.13488734243862968,59,0.9672131147540983,7.47457627118644,0.12909944487358052
CTK0037,214592,0,674,473,0,1,920344,23846,0.022252090800477898,7,0.1588846629571678,0.18343137958078104,39,1.0,6.897435897435898,0.16222142113076252
CTK0037,221982,1,469,348,0,0,0,33124,0.09229390681003585,3,0.12473366578462437,0.14360739466911096,60,0.9375,5.866666666666666,0.12598815766974236
CTK0037,224281,0,676,473,0,0,0,20072,0.028375149342891277,5,0.1477227018663034,0.1684147974705787,45,1.0,5.488888888888889,0.15075567228888176
CTK0037,229088,1,819,377,0,0,0,31470,0.09229390681003585,4,0.1616567091580172,0.1739725027396788,37,0.9736842105263158,5.756756756756757,0.16439898730535718
CTK0037,239729,1,883,399,0,0,0,29155,0.07138590203106333,5,0.13997687427098898,0.16130191767007357,48,0.8727272727272727,7.0,0.14142135623730945
CTK0037,244220,1,833,468,0,0,0,30015,0.07765830346475508,5,0.1787175105964698,0.20359428986149936,30,0.967741935483871,6.833333333333333,0.18257418583505539
CTK0037,244864,1,872,118,0,0,0,20742,0.051075268817204304,7,0.16465373267493613,0.1832998956208864,35,0.9210526315789473,5.942857142857143,0.16439898730535718
CTK0037,253583,0,462,475,0,0,0,39326,0.04525089605734767,4,0.17024981406679138,0.2765027630840201,28,0.6666666666666666,6.928571428571429,0.1516677444992497
CTK0037,264234,1,548,448,0,0,0,20948,0.0949820788530466,4,0.15517617080482576,0.17209968329082703,41,1.0,6.463414634146342,0.15811388300841892
CTK0037,270605,1,548,260,0,0,0,28329,0.0913978494623656,3,0.15711104701444958,0.1764389196276152,40,1.0,7.0,0.16012815380508708
CTK0037,277427,1,798,104,0,0,0,15510,0.07616487455197134,3,0.13498515306166634,0.15827045004163154,52,0.9629629629629629,6.8076923076923075,0.13736056394868895
CTK0037,329525,1,546,428,0,0,0,18342,0.09408602150537634,4,0.14350021497476292,0.1626251290734543,48,0.96,6.5,0.14586499149789453
CTK0037,333750,1,488,98,0,2,1763002,26202,0.06518817204301075,6,0.14173330850263205,0.15758532928512858,49,1.0,6.612244897959184,0.14433756729740635
CTK0037,339452,0,840,105,0,0,0,28259,0.04525089605734767,4,0.1405974992495121,0.15295571744768105,49,0.9607843137254902,6.346938775510204,0.14142135623730945
CTK0037,346169,0,686,371,0,1,981099,55978,0.030167264038231778,4,0.1444711518155068,0.17081894380816084,47,1.0,6.0212765957446805,0.1474419561548971
CTK0037,346381,1,556,53,0,0,0,21684,0.05913978494623656,5,0.1521075078859735,0.1612388005582867,41,0.9534883720930233,6.048780487804878,0.15430334996209186
CTK0037,347165,1,728,29,0,0,0,36872,0.04910394265232975,7,0.14017058650124992,0.16387251020498694,50,0.9803921568627451,5.86,0.1428571428571428
CTK0037,358095,1,673,109,0,0,0,29466,0.09408602150537634,3,0.12488397463492056,0.13671799882580762,61,0.9384615384615385,6.213114754098361,0.1249952918617253
CTK0037,359544,1,788,134,0,0,0,21268,0.09408602150537634,3,0.15159214295907367,0.17764532867549257,43,0.9772727272727273,6.6976744186046515,0.15430334996209186
CTK0037,370496,0,557,404,0,0,0,22197,0.04256272401433692,4,0.1353364669546895,0.1473645798897713,54,1.0,6.388888888888889,0.13736056394868895
CTK0037,376423,0,469,462,0,2,1154708,68848,0.02897252090800478,4,0.15644408329814127,0.24459377920195335,35,0.6140350877192983,6.914285714285715,0.12968809196667538
CTK0037,377303,1,566,39,0,0,0,18105,0.06212664277180407,5,0.21192036798600647,0.2382075398978963,22,1.0,6.318181818181818,0.21821789023599233
CTK0037,378598,1,789,166,0,1,951682,33624,0.07198327359617683,5,0.18446611495295445,0.20945488495432196,29,1.0,6.0,0.18898223650461352
CTK0037,380414,0,882,55,0,0,0,16830,0.02897252090800478,5,0.12924405170123907,0.14384570025092075,58,0.9830508474576272,6.155172413793103,0.13130643285972246
CTK0037,395733,1,880,103,0,0,0,16718,0.09050179211469535,4,0.15509325186801534,0.1747371184401872,40,0.975609756097561,6.45,0.15811388300841892
CTK0037,398997,1,824,67,0,5,3386703,19791,0.09229390681003585,4,0.12952440670645055,0.1493032086378079,58,0.9666666666666667,6.275862068965517,0.13130643285972246
CTK0037,401321,0,840,469,0,0,0,30862,0.04256272401433692,3,0.12678670761790714,0.14289055519396066,61,0.9682539682539683,6.295081967213115,0.12803687993289595
CTK0037,403407,1,626,377,0,0,0,24404,0.07616487455197134,4,0.1494760807560107,0.16527387451690323,44,0.9777777777777777,7.181818181818182,0.1524985703326046
CTK0037,405270,0,672,172,0,0,0,14733,0.03494623655913979,5,0.14623276644455757,0.21828173227017736,42,0.8936170212765957,5.571428571428571,0.1474419561548971
CTK0037,406254,1,654,293,0,2,909824,20782,0.09184587813620072,4,0.1406124871453387,0.15344149309850436,49,0.98,6.285714285714286,0.1428501445489352
CTK0037,410620,1,805,462,0,1,487291,23670,0.07258064516129033,4,0.1675086897196365,0.1874180294201555,35,0.9210526315789473,6.4,0.1690308509457033
CTK0037,414082,0,502,148,0,0,0,20162,0.04121863799283154,3,0.14189921131334188,0.15983045461842094,49,0.9607843137254902,5.938775510204081,0.14433756729740635
CTK0037,432009,1,581,35,0,0,0,27781,0.061603942652329755,6,0.13349045246999683,0.15326945451471874,54,0.9642857142857143,6.296296296296297,0.13483997249264837
CTK0037,436643,1,679,47,0,1,833401,38256,0.04408602150537634,7,0.15443756585969148,0.18112272428162235,41,0.9534883720930233,6.585365853658536,0.15617376188860602
CTK0037,445466,0,478,266,0,0,0,51797,0.043010752688172046,3,0.141111204820009,0.15688466728254538,49,0.9607843137254902,6.0,0.1428571428571428
CTK0037,450755,1,611,390,0,0,0,62772,0.09229390681003585,4,0.14508494748041612,0.16439011592623157,47,1.0,7.170212765957447,0.1474419561548971
CTK0037,470844,1,577,504,0,0,0,25777,0.07616487455197134,3,0.13616874304348575,0.15632616915166858,53,0.9636363636363636,6.188679245283019,0.13736056394868895
CTK0037,475111,1,611,298,0,0,0,34424,0.0949820788530466,3,0.1293004370891336,0.14758483386474486,57,0.890625,6.684210526315789,0.12909944487358052
CTK0037,476093,1,641,187,0,0,0,16099,0.055734767025089615,6,0.13175489360678727,0.14756952207050747,55,0.9649122807017544,6.454545454545454,0.13483997249264837
CTK0037,476138,1,889,0,0,0,0,28558,0.06787634408602151,5,0.12727426306212256,0.1445983848038244,60,0.9375,6.533333333333333,0.12909944487358052
CTK0037,503985,1,580,298,0,0,0,18560,0.09050179211469535,4,0.13061480671916492,0.14174088757511863,58,0.9508196721311475,6.758620689655173,0.13245323570650427
CTK0037,522813,0,669,29,0,0,0,31670,0.042114695340501794,4,0.12466259322198914,0.13754330614450885,62,0.9841269841269841,6.064516129032258,0.12700012700019048
CTK0037,541888,0,774,186,0,0,0,20028,0.04345878136200717,4,0.14042057109215839,0.1601499054892363,50,0.9433962264150944,6.2,0.1428571428571428
CTK0037,545734,0,704,300,0,0,0,38448,0.02800179211469534,5,0.13364299570601934,0.1534520054166323,55,1.0,6.218181818181818,0.13608276348795428
CTK0037,546039,1,806,36,0,5,4995456,21399,0.055331541218637995,5,0.12227434327315717,0.13846431647702134,65,0.9848484848484849,6.507692307692308,0.12403473458920843
CTK0037,553669,1,788,442,0,0,0,36078,0.09050179211469535,4,0.16379961730379392,0.17718778410669087,36,0.972972972972973,6.555555555555555,0.16666666666666663
CTK0037,556205,0,723,375,0,0,0,31087,0.04121863799283154,3,0.14953650513270536,0.1656560904685058,43,0.9772727272727273,6.116279069767442,0.1524985703326046
CTK0037,577875,1,799,104,0,0,0,26086,0.05053763440860215,6,0.14126400190114063,0.15846186903724724,49,0.9423076923076923,7.26530612244898,0.1428571428571428
CTK0037,583179,1,530,216,0,0,0,25633,0.09991039426523299,3,0.14370664950587334,0.16263342895512148,48,1.0,6.520833333333333,0.14586499149789453
CTK0037,589518,1,751,302,0,1,611430,39898,0.06698028673835126,5,0.12596300194206916,0.14092083439096034,60,0.9090909090909091,5.666666666666667,0.12598815766974236
CTK0037,595672,0,574,438,0,0,0,35702,0.04704301075268817,3,0.16777931688219697,0.19122805329470993,35,1.0,6.685714285714286,0.17149858514250876
CTK0037,604813,1,547,56,0,0,0,25599,0.07078853046594982,4,0.15007022165746406,0.16526418024997233,44,0.9777777777777777,6.954545454545454,0.1524985703326046
CTK0037,605491,0,504,452,0,0,0,38209,0.042114695340501794,3,0.15937897348483843,0.3089673242936913,30,0.6521739130434783,7.566666666666666,0.14734643893770544
CTK0037,615044,1,814,235,0,0,0,44037,0.09184587813620072,3,0.14710023353675228,0.1692668733841079,45,0.9782608695652174,6.866666666666666,0.1490711984999859
CTK0037,620166,1,533,151,0,1,1899472,16626,0.06227598566308244,5,0.162366709876753,0.17639470938681312,36,0.972972972972973,5.916666666666667,0.16666666666666663
CTK0037,622918,0,882,189,0,0,0,46709,0.03345280764635603,5,0.15811971347393167,0.17288232894732333,38,0.95,5.7631578947368425,0.16222142113076252
CTK0037,628192,1,879,354,0,0,0,48799,0.06182795698924731,4,0.14890614709510108,0.1627702489384591,43,0.9772727272727273,6.674418604651163,0.1524985703326046
CTK0037,640114,1,517,32,0,1,1345813,27255,0.041816009557945046,7,0.1653455383279953,0.1918694973589463,36,1.0,5.333333333333333,0.1690308509457033
CTK0037,642792,1,818,168,0,1,1296612,33713,0.09363799283154123,4,0.13400886887915658,0.1571479825459781,55,1.0,6.345454545454546,0.13608276348795428
CTK0037,651156,1,884,399,0,0,0,33461,0.09229390681003585,3,0.13708599590467682,0.15627764399732066,52,0.9454545454545454,5.961538461538462,0.13867504905630723
CTK0037,655659,0,822,337,0,0,0,23198,0.04704301075268817,4,0.1515175979409284,0.16890584281722867,42,0.9545454545454546,5.357142857142857,0.15430334996209186
CTK0037,655937,1,645,335,0,0,0,29849,0.05949820788530467,6,0.14625368100342231,0.1660972738810936,46,1.0,6.239130434782608,0.1490711984999859
CTK0037,657842,0,804,111,0,1,553405,44524,0.04077060931899641,3,0.17102645712433112,0.1912837192899011,33,0.9428571428571428,6.757575757575758,0.1740776559556978
CTK0037,694279,1,776,313,0,0,0,15669,0.09050179211469535,3,0.15929414034793457,0.17948346295050327,39,0.975,6.923076923076923,0.16222142113076252
CTK0037,703967,0,821,337,0,0,0,21613,0.029032258064516127,6,0.13069882847117165,0.14328525676266002,57,0.9661016949152542,5.807017543859649,0.13245323570650427
CTK0037,713511,1,517,343,0,0,0,31675,0.15143369175627241,3,0.13556347029892,0.1478424211711741,53,0.9464285714285714,5.943396226415095,0.13736056394868895
CTK0037,717493,1,531,463,0,1,223857,31992,0.07616487455197134,4,0.13072979767556223,0.1458077828653503,56,0.9655172413793104,6.285714285714286,0.13244764362917985
CTK0037,719751,1,876,106,0,0,0,17365,0.0667562724014337,5,0.2034864168959868,0.22749339244680422,23,0.92,6.217391304347826,0.20412414523193148
CTK0037,720783,1,532,130,0,0,0,15660,0.09991039426523299,4,0.14632936315030137,0.16466178610630133,45,0.9574468085106383,6.444444444444445,0.1490711984999859
CTK0037,725617,1,668,291,0,0,0,39892,0.07616487455197134,3,0.18177496838315743,0.1962455760260823,30,0.967741935483871,5.966666666666667,0.18569533817705175
CTK0037,726060,0,847,102,0,1,564536,34085,0.03763440860215054,4,0.1409832457695727,0.15418660886700128,46,0.92,5.608695652173913,0.14433756729740635
CTK0037,726178,1,577,258,0,0,0,31466,0.09408602150537634,4,0.15084289192645517,0.17613403886472673,43,0.9772727272727273,6.046511627906977,0.1524985703326046
CTK0037,733107,1,545,260,0,0,0,16549,0.09991039426523299,4,0.14628125987407045,0.16269674960782443,43,0.9148936170212766,5.837209302325581,0.1474419561548971
CTK0037,733277,0,476,12,0,0,0,23933,0.023073476702508963,6,0.16316901911715112,0.18432722301379198,37,1.0,5.918918918918919,0.16666666666666663
CTK0037,735755,1,702,364,0,2,2107566,33820,0.07287933094384708,4,0.13756369908452878,0.15620259588067026,52,1.0,6.480769230769231,0.14002800840280094
CTK0037,738386,1,514,281,0,1,2080572,17537,0.061230585424133815,5,0.14220774203377234,0.15700498761040918,46,0.92,6.6521739130434785,0.14433756729740635
CTK0037,740791,0,453,349,0,0,0,23006,0.04345878136200717,4,0.17526519895347978,0.20747696205291374,32,1.0,5.375,0.1796053020267748
CTK0037,747012,1,601,152,0,0,0,40094,0.07198327359617683,5,0.12219731729880504,0.14720858759162567,66,0.9850746268656716,6.575757575757576,0.12403473458920843
CTK0037,754236,1,545,484,0,0,0,32519,0.07407407407407408,5,0.14773098559214543,0.21540161837375182,42,0.8936170212765957,6.666666666666667,0.1474419561548971
CTK0037,756602,1,887,257,0,0,0,32090,0.15143369175627241,3,0.1298522309255992,0.14712312228362848,58,0.9666666666666667,6.568965517241379,0.13130643285972246
CTK0037,760497,0,584,201,0,0,0,20308,0.042114695340501794,3,0.1217391718567915,0.13929203625780162,66,0.9705882352941176,6.106060606060606,0.12309149097933268
CTK0037,762556,0,661,369,0,0,0,23925,0.042114695340501794,3,0.12381762535097295,0.14149709405257377,63,0.9692307692307692,6.2063492063492065,0.12598815766974236
CTK0037,765136,0,681,160,0,1,852352,33928,0.023446833930704902,7,0.14393255410728475,0.15878006658094088,46,0.9583333333333334,6.434782608695652,0.1474419561548971
CTK0037,771464,0,831,336,0,0,0,22008,0.04704301075268817,3,0.16492552354838047,0.18907530375613898,36,0.972972972972973,6.027777777777778,0.1690308509457033
CTK0037,779094,0,881,48,0,0,0,24042,0.04256272401433692,3,0.14429268988008565,0.16384402750875687,47,0.9791666666666666,6.382978723404255,0.14586499149789453
CTK0037,790630,0,707,480,0,0,0,22795,0.025806451612903226,7,0.14021113717581093,0.15635021172718083,49,0.9607843137254902,6.142857142857143,0.1428571428571428
CTK0037,791058,0,837,489,0,0,0,19296,0.04525089605734767,3,0.14920541402866674,0.16698574571325653,43,0.9555555555555556,6.441860465116279,0.1524985703326046
CTK0037,798922,0,893,455,0,0,0,15492,0.028375149342891277,4,0.13953287967284603,0.27465805908473784,33,0.532258064516129,7.393939393939394,0.12764598451834913
CTK0037,801830,1,568,280,0,1,443703,20539,0.054659498207885314,7,0.16710447004896878,0.19687195776185795,35,1.0,6.114285714285714,0.17149858514250876
CTK0037,814652,1,524,406,0,0,0,20552,0.07168458781362008,4,0.14866023556200644,0.23706264614902625,40,0.851063829787234,5.6,0.1490711984999859
CTK0037,815030,1,584,504,0,0,0,32254,0.049820788530465954,6,0.12453686918819562,0.13981734703945395,60,0.9230769230769231,5.766666666666667,0.12700012700019048
CTK0037,817602,1,803,78,0,1,389363,19926,0.09229390681003585,4,0.13043331287989685,0.14954049635989095,58,1.0,6.517241379310345,0.13245323570650427
CTK0037,818364,1,570,125,0,0,0,50080,0.06075268817204301,6,0.14512518187475545,0.1608629351023058,45,0.9574468085106383,6.222222222222222,0.1490711984999859
CTK0037,828484,0,677,308,0,1,2101523,33935,0.032855436081242535,4,0.15287769849195648,0.18386268100752612,42,1.0,5.119047619047619,0.15617376188860602
CTK0037,832569,0,769,420,0,0,0,28539,0.035842293906810034,4,0.1472468286671349,0.17402984088406181,45,1.0,6.155555555555556,0.15075567228888176
CTK0037,835844,1,520,483,0,0,0,23672,0.09005376344086022,3,0.13351179514833056,0.1538989495497245,54,0.9642857142857143,6.407407407407407,0.13608276348795428
CTK0037,860680,0,827,316,0,6,4342900,38740,0.04525089605734767,3,0.15525629365558097,0.17301124303336654,41,1.0,6.7560975609756095,0.15811388300841892
CTK0037,868324,1,755,424,0,0,0,18316,0.06272401433691757,6,0.1328564293226126,0.157072279987052,56,1.0,6.517857142857143,0.1348340759544176
CTK0037,871143,1,872,435,0,2,439190,17803,0.07467144563918758,4,0.13530061853549172,0.1522400547634801,54,0.9818181818181818,6.277777777777778,0.13736056394868895
CTK0037,872936,0,722,50,0,0,0,34169,0.022625448028673834,6,0.15227267392168134,0.16424599861487843,41,0.9534883720930233,6.097560975609756,0.15429455762543953
CTK0037,876566,1,504,47,0,0,0,30782,0.09229390681003585,4,0.1322720616661734,0.14727856339765838,56,0.9655172413793104,6.392857142857143,0.13362488001016443
CTK0037,881847,1,893,455,0,7,4880712,23418,0.05627240143369176,6,0.1390044852376603,0.15295314801204696,50,0.9433962264150944,6.32,0.14002800840280094
CTK0037,895856,1,787,502,0,0,0,29737,0.0913978494623656,3,0.13375301300038867,0.14872650692436823,53,0.9636363636363636,5.584905660377358,0.13608276348795428
CTK0037,900283,1,663,267,0,0,0,34167,0.06391875746714457,5,0.13026491949176935,0.14648411213503212,56,0.9655172413793104,6.428571428571429,0.13245323570650427
CTK0037,902519,1,745,265,0,0,0,24755,0.09005376344086022,3,0.13876424276559707,0.15388144288988811,50,0.9803921568627451,5.74,0.14142135623730945
CTK0037,904116,0,673,172,0,0,0,47298,0.03494623655913978,3,0.15103048151683177,0.16518499847388884,43,0.9772727272727273,7.046511627906977,0.1524985703326046
CTK0037,904307,1,827,428,0,0,0,17639,0.051075268817204304,4,0.13925887152693367,0.15909564975809554,51,0.9622641509433962,6.2745098039215685,0.14142135623730945
CTK0037,904648,1,788,424,0,0,0,37699,0.07138590203106332,5,0.1477297114837878,0.16653938669123763,44,0.9565217391304348,6.113636363636363,0.1490711984999859
CTK0037,906144,0,691,160,0,0,0,20692,0.042114695340501794,4,0.15895496466656797,0.17956605414400176,39,0.975,5.564102564102564,0.16222142113076252
CTK0037,907983,1,527,89,0,2,2323521,17081,0.09991039426523299,4,0.13591091741694064,0.14921956194361055,52,0.9122807017543859,6.788461538461538,0.13608276348795428
CTK0037,912232,1,800,433,0,0,0,26087,0.03643966547192354,7,0.12445670906309796,0.13335147024444396,61,0.9682539682539683,6.491803278688525,0.12700012700019048
CTK0037,913041,1,516,127,0,0,0,40414,0.057347670250896064,7,0.1337950527478547,0.14915941913209488,55,1.0,6.709090909090909,0.13608276348795428
CTK0037,919329,0,515,141,0,0,0,26663,0.06899641577060932,3,0.17597319875131123,0.19382039790466768,32,0.9696969696969697,6.3125,0.1796053020267748
CTK0037,920552,1,750,361,0,0,0,16362,0.05622759856630824,6,0.13503985357934412,0.151551346756419,54,1.0,6.12962962962963,0.13736056394868895
CTK0037,922569,1,863,264,0,0,0,27849,0.07616487455197134,4,0.1629249402435876,0.18187314569762394,36,0.972972972972973,6.055555555555555,0.16666666666666663
CTK0037,927032,0,500,159,0,0,0,31053,0.04077060931899641,3,0.14623165618785738,0.16906000644199093,46,1.0,6.173913043478261,0.1490711984999859
CTK0037,927413,1,847,125,0,0,0,46648,0.09408602150537634,4,0.16688647074468194,0.18670361762718968,35,0.9722222222222222,5.571428571428571,0.1690308509457033
CTK0037,935345,1,551,417,0,0,0,53826,0.0913978494623656,3,0.11709794244145853,0.12821407191505876,68,0.9444444444444444,6.205882352941177,0.11952286093343933
CTK0037,952864,1,789,442,0,0,0,19498,0.06152927120669057,5,0.15137847476187383,0.1732904073165111,41,0.8913043478260869,6.682926829268292,0.1524985703326046
CTK0037,954288,1,883,300,0,0,0,32021,0.15143369175627241,3,0.1590644141938404,0.18440073526173179,39,1.0,6.076923076923077,0.16222142113076252
CTK0037,956303,1,532,197,0,0,0,23530,0.09363799283154123,4,0.1262426013010412,0.14242182142634466,62,1.0,5.790322580645161,0.1280318236567821
CTK0037,958314,0,814,235,0,2,2603495,15953,0.022939068100358423,7,0.11352125274071563,0.12625381824186555,75,0.9868421052631579,6.32,0.11547005383792507
CTK0037,961538,1,581,200,0,0,0,26913,0.09229390681003585,3,0.14020652133883235,0.15845666660821164,49,0.9607843137254902,6.081632653061225,0.1428501445489352
CTK0037,970977,1,664,259,0,0,0,44676,0.07228195937873358,5,0.13044680061665104,0.1405081362974659,56,0.9655172413793104,5.928571428571429,0.13245323570650427
CTK0037,971106,1,486,393,0,3,2744593,28310,0.06690561529271206,4,0.1498124922664635,0.16877977597919577,44,0.9777777777777777,6.25,0.1524985703326046
CTK0037,976056,1,853,488,0,0,0,17924,0.09229390681003585,3,0.14134538890332218,0.16005872376447988,49,0.98,6.591836734693878,0.1428501445489352
CTK0037,994654,0,838,151,0,0,0,19821,0.03494623655913978,4,0.1430165906680644,0.1663005872155987,48,1.0,6.0625,0.14586499149789453
CTK0037,996166,0,853,33,0,2,1344950,33296,0.04256272401433692,3,0.13677883962266732,0.14785478397156593,51,0.9622641509433962,6.450980392156863,0.13867504905630723
CTK0037,1015380,1,625,307,0,0,0,29737,0.0913978494623656,4,0.13722197643810222,0.15024262690919246,52,0.9629629629629629,6.423076923076923,0.13867504905630723
CTK0037,1018732,0,507,435,0,0,0,44273,0.02777777777777778,6,0.13669948463226475,0.1428667661885018,51,0.9622641509433962,5.882352941176471,0.13867504905630723
CTK0037,1018842,1,544,82,0,1,268835,43382,0.09274193548387097,4,0.18930129271074525,0.212308801001589,27,0.9,6.777777777777778,0.1924500897298752
CTK0037,1024031,1,496,449,0,0,0,38999,0.05376344086021506,5,0.13152900123524489,0.15135486967182993,56,0.9491525423728814,6.303571428571429,0.13245323570650427
CTK0037,1031878,1,821,67,0,0,0,20704,0.05716845878136201,6,0.14818742212364372,0.1692942997075635,43,0.9555555555555556,6.767441860465116,0.15075567228888176
CTK0037,1041553,1,825,235,0,1,1211426,21708,0.09229390681003585,3,0.17598720899236947,0.19153816344171565,32,1.0,7.0625,0.1796053020267748
CTK0037,1042736,0,489,337,0,0,0,27726,0.02441756272401434,6,0.12696683505100895,0.1375362150393247,61,0.9838709677419355,6.573770491803279,0.12803687993289595
CTK0037,1049911,1,897,397,0,2,1302149,24237,0.06339605734767025,6,0.13353404613488468,0.1436624838430446,52,0.9285714285714286,5.788461538461538,0.13483997249264837
CTK0037,1052143,0,513,441,0,0,0,27847,0.03539426523297491,4,0.19052264093931878,0.22270245732311983,27,0.9642857142857143,5.888888888888889,0.19611613513818402
CTK0037,1064178,1,568,239,0,3,3583982,34378,0.0678763440860215,5,0.15178114646692298,0.17236775050135414,42,0.9767441860465116,5.904761904761905,0.15430334996209186
CTK0037,1068747,1,531,216,0,0,0,19517,0.0913978494623656,4,0.13302652285767963,0.1541192679752761,55,0.9649122807017544,6.5636363636363635,0.13483997249264837
CTK0037,1070941,1,849,467,0,1,582992,27763,0.056899641577060935,6,0.1714804956078395,0.18841329387635664,33,0.9705882352941176,6.151515151515151,0.1740776559556978
CTK0037,1088006,0,699,309,0,1,455060,25167,0.04121863799283154,4,0.13975905017895565,0.15773787761880445,49,0.9607843137254902,6.428571428571429,0.1428571428571428
CTK0037,1100150,0,853,82,0,3,2625684,39955,0.041666666666666664,4,0.15006106245172507,0.16772059979625115,44,1.0,6.909090909090909,0.1524985703326046
CTK0037,1100516,1,866,18,0,0,0,30141,0.09229390681003585,3,0.14295223306314242,0.15643240271260056,47,0.9791666666666666,5.9787234042553195,0.14586499149789453
CTK0037,1102159,1,822,319,0,0,0,31483,0.07765830346475508,5,0.1251684030612783,0.13986056688050777,61,0.9682539682539683,6.409836065573771,0.12700012700019048
CTK0037,1110774,0,681,28,0,0,0,30765,0.042114695340501794,3,0.11733424435585005,0.12790945735277454,70,0.958904109589041,6.357142857142857,0.11867816581938528
CTK0037,1112797,1,474,230,0,1,1024002,29008,0.06205197132616488,5,0.13922411615832928,0.16008623948696585,51,0.9807692307692307,6.568627450980392,0.14142135623730945
CTK0037,1116725,0,561,495,0,0,0,28817,0.042114695340501794,3,0.15411532027655625,0.2134659556947514,30,0.6818181818181818,7.2,0.1489520354863654
CTK0037,1122229,1,837,295,0,0,0,17494,0.09991039426523299,4,0.15514675048570672,0.1754574512349349,41,1.0,6.634146341463414,0.15811388300841892
CTK0037,1127139,1,575,41,0,0,0,30634,0.055331541218637995,6,0.1340535320536089,0.1427071802723339,52,0.9454545454545454,6.288461538461538,0.13608276348795428
CTK0037,1128099,0,669,172,0,0,0,28510,0.024731182795698924,6,0.14168372262852372,0.15776414702859126,48,0.9795918367346939,6.583333333333333,0.14433756729740635
CTK0037,1131310,0,847,102,0,0,0,23393,0.031660692951015534,4,0.14574505018792466,0.16337414581327306,46,0.9787234042553191,6.543478260869565,0.1474419561548971
CTK0037,1138566,1,870,481,0,0,0,29026,0.06608422939068101,5,0.13345905594532015,0.1485649828438404,55,0.9649122807017544,7.0,0.13483997249264837
CTK0037,1158372,1,486,180,0,4,3040771,19400,0.09229390681003585,3,0.14500559022070114,0.16401196795192236,47,1.0,6.23404255319149,0.1474419561548971
CTK0037,1161509,1,554,174,0,0,0,29375,0.09229390681003585,3,0.14138188235831753,0.15405724851146893,47,0.8703703703703703,6.23404255319149,0.14142135623730945
CTK0037,1162837,0,766,186,0,0,0,30301,0.04525089605734767,4,0.17000025406904318,0.19142953518428696,34,1.0,6.4411764705882355,0.1740776559556978
CTK0037,1179535,0,484,148,0,0,0,24103,0.04525089605734767,4,0.14026940332106663,0.15264680392220858,50,0.9803921568627451,6.34,0.14142135623730945
CTK0037,1179885,0,667,236,0,0,0,16431,0.042114695340501794,4,0.11471514643755083,0.13279016519552958,74,0.961038961038961,5.608108108108108,0.11624763874381926
CTK0037,1180158,1,797,111,0,0,0,58458,0.09363799283154123,3,0.14333403448896834,0.1553227360882718,48,1.0,7.020833333333333,0.14586499149789453
CTK0037,1191887,1,782,510,0,1,1119008,49778,0.0913978494623656,4,0.14527600144565683,0.16470464407849433,46,0.9787234042553191,6.108695652173913,0.1474342712435974
CTK0037,1201508,1,657,83,0,0,0,22463,0.09229390681003585,4,0.1426989694626267,0.15639160807231375,48,0.9795918367346939,6.583333333333333,0.14433756729740635
CTK0037,1216036,0,823,316,0,0,0,25806,0.017383512544802866,6,0.14955377373735487,0.16693925662660378,44,1.0,6.2272727272727275,0.1524985703326046
CTK0037,1219752,1,565,11,0,1,1255022,17787,0.09363799283154123,4,0.13722235686330125,0.14934423843682143,52,0.9811320754716981,6.615384615384615,0.13867504905630723
