user,bigger,cldist,inertia,smaller
DAE1219,177.0,21.75414013935938,2021.416053163421,1.0
DAE2398,11.0,6.506358263240233,105.1950269711684,1.0
DAG0558,115.0,3.3408415066667665,1552.806395083664,44.0
DAG0703,11.0,4.442674292364401,152.10375905376245,4.0
DAG1124,40.0,3.849593071432801,649.9300307356775,21.0
DAH0512,121.0,5.479435575602029,1513.251711845694,14.0
DAH1996,124.0,3.457488564515208,1978.900518828885,46.0
DAK3489,30.0,3.509299504480769,444.7417486341854,19.0
DAL0673,99.0,3.2353705762648213,1485.5967702362948,56.0
DAL0795,91.0,3.3379157337321748,1541.823259513618,42.0
DAM1228,29.0,3.906015966854088,465.1641382046863,15.0
DAM1245,41.0,4.159225746813133,594.0181666077453,15.0
DAM2478,33.0,3.7723265993378603,532.659662668286,16.0
DAP2534,11.0,6.3573823488028,130.9517155318697,1.0
DAP2599,41.0,3.8716726814669307,608.0446350955845,13.0
DAR0139,115.0,3.522267846087387,1816.326300220531,42.0
DAV2725,20.0,3.3405432936799535,404.806848915999,16.0
DAW0433,51.0,3.5398119030333564,915.6217122885058,32.0
DAW0945,14.0,3.7491073174573866,186.40624017020824,7.0
DBA0434,28.0,3.2292690499561787,615.4127033588971,26.0
DBB0384,90.0,3.171648871391478,1396.594379387419,55.0
DBB1004,94.0,3.347274140514036,1429.8644563624343,59.0
DBC3518,32.0,3.419618059199245,536.755380549617,27.0
DBF1637,9.0,3.597556879727643,141.03923895742696,7.0
DBG0261,134.0,19.31923295858859,1249.531925018512,1.0
DBH0196,34.0,3.6793712758577266,441.75041789273143,14.0
DBH0612,33.0,4.014715161670548,505.7837661348552,15.0
DBJ1992,70.0,2.676089854034768,1648.6323783240844,65.0
DBJ3716,62.0,3.5159972224756473,894.4437571673998,36.0
DBK0284,193.0,14.211464108845702,1755.376799409446,3.0
DBM1841,39.0,4.050948008844171,589.7151930759335,17.0
DBR2003,31.0,3.5056691852483324,574.1422038443036,21.0
DBS0048,91.0,3.0909424729025776,2182.9110340066004,82.0
DBS0235,72.0,3.117209147315901,1134.9140436523403,45.0
DBS1287,30.0,4.088439735245708,439.461901837003,11.0
DBT0026,42.0,3.57412263505991,737.8049217765675,25.0
DBW0483,160.0,3.3465644697337362,2214.633347821985,70.0
DCA0857,203.0,3.222529909879544,3986.1562948691585,113.0
DCA1652,68.0,3.3688629232786695,1056.5928546123434,46.0
DCB0446,157.0,3.3854262429028807,2730.7220515791278,57.0
DCB1000,81.0,3.1627097066895162,1783.1846468606725,74.0
DCB2546,8.0,3.9325332746289257,130.14072817574518,8.0
DCB3787,59.0,3.7914255440014246,952.5060568305247,29.0
DCC0089,18.0,3.9922648625299244,289.54027957620025,10.0
DCC0160,284.0,14.358208628331209,2455.042975360373,5.0
DCC0227,56.0,3.5802332129805166,928.4949201529503,27.0
DCD0715,124.0,5.735234986957224,1361.4437420590923,30.0
DCD1296,24.0,3.6002338975241686,474.5998096340138,20.0
DCD1837,8.0,3.8603637414827454,136.14643625675487,5.0
DCF1237,165.0,19.91503858997611,1929.7804473696433,1.0
DCF1479,9.0,4.168696248363237,140.142051535693,5.0
DCG0664,14.0,3.781124815982218,252.60138823478673,10.0
DCH2762,32.0,3.7985177047666503,550.4155476501452,20.0
DCH3018,29.0,3.599567346596853,479.66289898672926,14.0
DCJ0189,37.0,3.9181607171930177,564.1471001885817,15.0
DCK1782,151.0,6.273521513979895,1884.8746645874744,10.0
DCM0572,31.0,3.9216798151235808,407.14510946609886,17.0
DCR0315,27.0,3.4901435179068785,465.87992887458665,25.0
DCR1648,84.0,12.959038831970501,961.9376338214969,2.0
DCS0636,157.0,3.0737746768918823,3084.1478079866524,106.0
DCS2893,45.0,3.434781384819594,898.045536769936,36.0
DCT1611,52.0,3.550544179008169,917.163148012685,31.0
DCV1185,83.0,3.2461124812260596,1400.5970811614302,66.0
DCW0512,40.0,3.7255928608871676,662.8649931364182,21.0
DDA0476,230.0,23.5290680902849,2220.7795653880066,1.0
DDB0425,21.0,5.601978168394722,253.62183157717595,3.0
DDB2672,52.0,4.11979397475538,740.4073452588661,15.0
DDF2723,35.0,3.9754593804650558,584.0550884998602,15.0
DDJ2587,32.0,3.282192273186396,625.840534855108,23.0
DDK0995,104.0,3.6409681052861465,1567.3377307434457,30.0
DDM0579,8.0,3.881355703421372,116.34883852634874,6.0
DDM0616,40.0,3.625007027339904,633.8208463055579,16.0
DDM1065,273.0,26.0928366226293,2609.648680353444,1.0
DDM1876,31.0,3.632382330731855,663.4898783524989,31.0
DDM2390,55.0,3.6290506628458163,878.4094740694923,23.0
DDP1617,17.0,3.850527806876213,276.75137108062995,9.0
DDP3059,57.0,12.305259940344055,663.1912574936575,1.0
DDR0907,40.0,3.5047334625537294,841.9081580201961,37.0
DDR1649,19.0,3.58349502600331,263.866449852959,10.0
DDR1876,36.0,3.2625057272134814,815.8263771256238,30.0
DDS1090,45.0,5.4527278243147315,576.7795238634675,4.0
DDW0757,98.0,5.018170961151634,1221.3963425703123,43.0
DEA2497,38.0,3.886335060459873,557.1570431734136,11.0
DEB0727,99.0,3.3409581160348627,1854.1427871847002,49.0
DEB0782,30.0,3.2346132738472786,458.29436589732364,18.0
DEB1767,216.0,13.229483570449705,1952.6517295125,4.0
DEC0121,40.0,3.471760093561862,696.9234843616318,22.0
DEC1939,195.0,3.8052999787305084,2905.609400944788,60.0
DEG3212,38.0,4.215900275978011,531.2906301654842,10.0
DEL3760,10.0,3.882251474020499,194.60690075378474,9.0
DEM0018,294.0,14.289596060597159,3182.11017827659,5.0
DEM0665,27.0,3.570778752572083,425.3851806208734,21.0
DEM1601,51.0,3.576746898920246,866.1522563103291,27.0
DEO1964,18.0,3.8748667781639345,306.8422566543588,8.0
DER0103,45.0,3.398905273706874,1018.6340757183943,39.0
DER3015,54.0,3.6187387432529055,940.8764335018943,32.0
DES0591,50.0,13.03762567233586,445.3532517922048,1.0
DES1474,9.0,5.587907531462792,102.90501905061686,2.0
DEW0384,16.0,3.659129144032951,297.8780577059828,9.0
DEW1968,36.0,3.641573262925867,573.5888206314014,15.0
DFB1037,44.0,3.533881851442661,785.0404890610212,27.0
DFD0448,54.0,4.16248605872098,774.0950824478718,18.0
DFH0188,31.0,3.3370464904268506,526.534759665057,26.0
DFH3042,41.0,3.425189686220325,818.3398299088802,26.0
DFR0218,138.0,3.428873662846093,2089.653790215557,61.0
DGB2996,75.0,4.039241231063301,1199.99835683854,26.0
DGC1311,34.0,3.6798046456759574,594.2136903188803,21.0
DGC3357,40.0,3.328729234405966,720.0735097397029,38.0
DGC3392,12.0,5.267271401628451,148.4386033970064,2.0
DGF0443,109.0,3.576102773407625,1393.9164321075805,36.0
DGM0754,21.0,6.9287432365884305,161.98035754875394,3.0
DGM3373,52.0,3.199602453140992,1089.04261790722,43.0
DGN0480,152.0,3.117087905479754,2338.481723948794,88.0
DGS0525,34.0,3.191815546181329,785.5546211093176,29.0
DGS3586,24.0,3.473595063652481,505.5048807006542,22.0
DGW0752,187.0,5.8705394091877405,1555.1354078706142,43.0
DGW1361,26.0,3.4686984363217848,478.3235807389208,17.0
DHA1395,42.0,3.9621755167861514,648.6283575245238,19.0
DHB0123,40.0,3.4309365001609575,691.9030618813961,21.0
DHB2493,32.0,3.3883108188606443,522.8680672953251,25.0
DHE0426,11.0,3.5616100507280937,197.7361058991418,7.0
DHF0245,32.0,3.3113372132800527,654.7096233702698,26.0
DHF1137,38.0,3.558872294878569,700.4752320762625,26.0
DHM0937,97.0,3.338702568083129,1470.782415554861,60.0
DHN0604,8.0,4.767715062251292,107.38371489381908,4.0
DHP0554,36.0,4.004079882823412,532.8717781355392,13.0
DHP0732,140.0,13.76554728127561,1330.3571707968335,2.0
DHP1989,104.0,3.376173394398642,1825.0928968787532,56.0
DHP2107,29.0,3.8350609030971823,494.65073846590406,18.0
DHR0967,11.0,3.913230300902589,135.08077726215362,4.0
DHR1157,67.0,3.114944991894631,1360.1824297993708,50.0
DHR3582,34.0,3.63687747401998,556.0915699599507,16.0
DHR3741,11.0,4.193968282456107,158.40451480087302,4.0
DHR3832,56.0,3.3611148175252628,1143.3056310110744,37.0
DHS0204,21.0,3.6177890365686394,351.2859130561397,7.0
DHT3715,49.0,3.464846447553408,901.6037987748937,32.0
DIB0081,30.0,2.921273903697485,543.6294379033097,25.0
DIB1946,161.0,3.183745251744874,3312.0827683515286,102.0
DIC0988,120.0,4.349001784960064,1347.8143317820015,26.0
DID0650,30.0,3.5474756652023647,407.8744293185172,14.0
DIE1614,18.0,4.400600664466541,296.8562120635348,6.0
DIO3531,26.0,3.6231474137100967,525.7946139893562,23.0
DIR0835,8.0,3.8716191315887016,144.60765245685604,6.0
DIS2261,64.0,3.9121572529722917,766.4220726331077,17.0
DIT3114,29.0,3.5553286371346897,576.0058159292662,24.0
DIV1827,40.0,3.642061440200365,549.3397755947008,21.0
DIW0118,232.0,11.745934427084212,2049.0671008950253,6.0
DJA0192,160.0,3.2626677768298444,2425.4744488868637,95.0
DJA1800,28.0,3.663283662881174,534.6699465609004,22.0
DJB0159,198.0,3.057654055808299,3254.2378476178874,136.0
DJB1711,67.0,3.4977455662311407,1238.6590580449983,45.0
DJB2463,44.0,3.8637966257199796,557.8955433479781,19.0
DJC0137,159.0,20.654314867212477,1816.065531882508,1.0
DJC0337,91.0,3.3857865132755953,1549.999589220966,44.0
DJC1088,25.0,3.423876585772314,489.4456326037513,19.0
DJC1321,32.0,3.881145401975563,497.29665750409407,14.0
DJC1967,46.0,4.266129644654795,522.7875188958387,12.0
DJC3174,43.0,3.8248008855623716,682.3011498379226,20.0
DJD2461,26.0,3.2205921921781755,470.55476842737863,24.0
DJH0253,125.0,5.173556118183392,1587.4572100036287,17.0
DJH0812,21.0,3.4455419533747897,430.93525550687036,18.0
DJH0895,202.0,2.708328376152636,3694.6807182386488,96.0
DJJ1480,15.0,5.585530208526798,148.94444521700223,2.0
DJJ2687,39.0,3.5156064676622596,736.5587789801218,28.0
DJL0908,64.0,4.615526815199309,847.8159865652276,13.0
DJO1060,41.0,3.2306278073691566,979.1673734892964,38.0
DJO3120,33.0,3.389659825894753,580.1776964949175,18.0
DJP1603,130.0,3.2255013784621247,2861.997193980428,121.0
DJS0544,49.0,3.8151458394492392,780.168532307601,23.0
DJS0682,105.0,3.2333806033067174,1498.7163026139783,49.0
DJS2699,35.0,3.6209301912131258,493.1310033682345,20.0
DJS3013,38.0,3.31279568689926,811.0666261114618,34.0
DJS3160,30.0,3.2993213468938767,610.859715332405,24.0
DJT1534,22.0,3.4408007626389208,412.4079388351818,15.0
DJV0690,37.0,3.5155022867053503,559.6153289799475,25.0
DJW0357,166.0,2.8370707766656835,2958.192183120167,75.0
DJW0418,270.0,4.716175898875277,3591.6635677387394,32.0
DKB0631,35.0,3.315921927408109,543.392288377999,23.0
DKB1388,28.0,3.5533211984213455,585.7815807314524,26.0
DKB3027,37.0,3.6100863902972695,722.0847260088862,30.0
DKB3537,20.0,4.370336393101984,278.9637916132581,7.0
DKC0053,177.0,3.069404256643093,3494.90352206948,121.0
DKC2710,23.0,3.4598959343932534,405.3941062738563,22.0
DKF2906,18.0,3.8529709637378575,281.7794047835919,8.0
DKG0637,186.0,3.408220728582964,3249.2191003033263,70.0
DKG1338,43.0,3.7027980475380167,647.1377003590017,13.0
DKG2927,12.0,3.8439545358922147,192.89605410397468,6.0
DKH2276,70.0,3.861755729811867,1055.2839441654119,25.0
DKH2809,8.0,5.154880865612073,97.48352521815445,2.0
DKJ1319,42.0,3.5398493195640537,674.3593100249877,17.0
DKJ2624,27.0,3.6332564749652545,444.27533150697525,24.0
DKM3458,16.0,3.941039176180767,260.53689082001654,9.0
DKP0155,16.0,3.9805498623033926,194.8591540089445,6.0
DKP3021,57.0,3.397108394144936,1037.750117870303,35.0
DKS0563,104.0,3.149000403211771,1969.351858422884,65.0
DKT0791,40.0,3.748095130035751,538.549141521474,21.0
DLB0401,106.0,3.184017401041861,2120.452665292306,78.0
DLB0955,122.0,5.598375331406276,1355.9218556753094,33.0
DLC3157,14.0,4.029845663618777,206.16968815362665,5.0
DLF0377,106.0,3.2858081852066023,1541.044710827769,55.0
DLF1924,30.0,3.3911127904711913,592.2876280979028,23.0
DLH0029,83.0,3.290174080854686,1281.8510670826413,53.0
DLH0679,150.0,3.203671916004127,3471.0295890522702,107.0
DLL3162,27.0,3.25649308546463,468.2890395812675,23.0
DLL3592,31.0,3.5806349651829104,596.5675566382823,24.0
DLM0051,196.0,3.102390471455447,3591.707095102178,141.0
DLM0334,99.0,3.1580101254473,1833.2539713194924,58.0
DLM1016,75.0,3.6547000594461174,1237.0606227184787,37.0
DLM1699,5.0,4.293428935234675,93.91616994522411,5.0
DLP0502,41.0,3.407900241619781,782.7315822346651,29.0
DLS0102,39.0,3.2848206841815952,580.2317989580167,22.0
DLS0383,75.0,3.1338366746461297,1338.0211072938148,65.0
DLT1454,39.0,3.7009421500220383,653.036321309897,21.0
DLV2143,15.0,4.3082621661774585,214.45233046064533,6.0
DLW0349,98.0,3.062340494983222,1842.306729601251,58.0
DLW1705,217.0,3.1248906090441766,4139.024261050152,105.0
DLW2111,41.0,3.438568890703209,703.8023559698009,21.0
DMB1459,11.0,4.365872995823482,124.08818208739527,4.0
DMB3394,11.0,3.77696665805202,209.38588817661864,9.0
DMD1197,115.0,3.5164366696643503,1817.5889892101827,42.0
DMG0358,100.0,3.2840534453416117,1574.2159881558885,48.0
DMG2260,51.0,3.5135800426139703,865.4052663217665,26.0
DMJ0222,125.0,3.4843532112129942,2032.1544494170225,52.0
DMJ3492,60.0,3.979445506357961,711.9664858348729,16.0
DMK0257,95.0,3.4359662998253646,1388.762389595176,55.0
DML0822,17.0,3.9705464239256867,257.83069043161083,7.0
DMM0623,273.0,22.36873459493836,2789.465845056897,1.0
DMM2016,29.0,3.7458910290817493,462.04879166995994,13.0
DMN0688,37.0,3.353570830393837,651.9936208297083,20.0
DMN1365,10.0,5.042594889381726,137.62039463596884,2.0
DMO2513,38.0,3.5951104170362376,626.1325690195213,18.0
DMO3890,29.0,3.326104657069808,525.4337980529942,17.0
DMP0344,37.0,3.182067267747649,727.3844267173796,26.0
DMP1618,7.0,4.2505519521731525,115.30402363047459,5.0
DMW1327,37.0,3.737609403255799,585.9608181439008,16.0
DMW1849,26.0,3.4821086090491113,538.0245294204503,23.0
DNF0876,33.0,3.781801478094916,531.8884114772932,16.0
DNG0831,17.0,4.874368059657079,179.41336684843694,3.0
DNK3821,15.0,4.358296098899283,208.76970667869736,5.0
DNL1420,38.0,3.6116590459898874,694.631998567081,26.0
DNR3831,56.0,3.48617800485136,1113.6812048225763,36.0
DNT1801,8.0,3.9983664477191416,113.18765399915594,6.0
DNT1882,29.0,3.3399438917971658,574.4503200426402,22.0
DNW0899,235.0,12.992952963146765,2533.5009526021267,5.0
DOH1483,10.0,6.241134840544668,118.58930536558134,1.0
DOK0404,25.0,3.4847338320678025,437.0210395352491,14.0
DOL0332,48.0,6.108597481104149,486.22167438959275,4.0
DOL0377,57.0,3.282905995450636,951.9804766894677,24.0
DOL0765,107.0,2.6237454734703625,2118.316327252392,64.0
DOP0562,118.0,3.5129272969959486,1543.0776417624177,43.0
DOR0935,88.0,3.515117754910849,1184.0742804246472,38.0
DOS0777,97.0,3.4948841442101455,1596.103631986899,43.0
DOT0144,88.0,3.2029753417003217,1435.3365631575407,63.0
DOW2704,43.0,4.2098551301895055,600.7606973568979,11.0
DPB0514,27.0,3.4132895968056447,524.1426644532492,20.0
DPB0696,40.0,3.4611961583808757,730.6829165498168,19.0
DPC1618,184.0,3.2763037281071234,3196.4259000242478,91.0
DPC2879,82.0,3.5771505063346254,1485.97623898769,40.0
DPK0954,82.0,5.7960141870712665,693.7909905783414,19.0
DPL1307,31.0,3.6664786685193786,428.40633977760575,17.0
DPM0423,100.0,3.1514006763112135,1484.2441029091788,52.0
DPN1990,82.0,3.3272332931488466,1594.1490145355287,59.0
DPR1589,13.0,3.795061912421615,168.87396822679844,6.0
DPS0262,40.0,3.734762201785684,507.83510504850483,15.0
DPS2079,14.0,4.4741413654694435,192.249691206614,5.0
DQR1670,90.0,3.322006937184439,1663.0405502935907,56.0
DQS0807,34.0,3.309707024322217,647.7166038786843,23.0
DRD0004,89.0,3.457133276323269,1423.2858916747546,68.0
DRG2093,39.0,3.742484313375185,633.0588633211765,19.0
DRH1041,8.0,3.965119703216398,151.30388275954974,7.0
DRH1214,20.0,3.656644213425058,405.32692407139507,18.0
DRH2064,35.0,3.8516987250390167,558.2466937358082,17.0
DRJ0070,87.0,3.1421334023336813,1574.7260710555852,47.0
DRK2842,10.0,4.759526788998967,145.27687069943198,4.0
DRM0443,147.0,3.5910085310662683,2250.195313828862,46.0
DRM1232,28.0,3.294278583852458,587.755262062395,24.0
DRM2932,11.0,3.7351972946419107,231.26565643554864,11.0
DRN0735,87.0,3.1890727913751182,1428.3814302821006,63.0
DRP2145,34.0,3.5532084582492405,503.36219321187673,22.0
DRR0242,142.0,5.290522028673498,1692.2966352965013,12.0
DRS1803,25.0,3.4842556546452377,419.5672637816704,12.0
DRW1753,52.0,3.5683779897684933,888.2535491028709,28.0
DSB0530,140.0,3.3210855571300177,2546.378789889449,61.0
DSB0731,157.0,5.073397937574208,1477.4419195666756,72.0
DSB1264,25.0,3.589649081992374,413.21129164857905,22.0
DSC1741,37.0,4.048166496318157,528.9908248232394,10.0
DSF1663,70.0,3.5593385202367034,970.8150512440109,36.0
DSH0923,89.0,3.2173329048195596,1649.3381206763765,40.0
DSH1074,230.0,22.768375398447336,2948.845232876783,1.0
DSK3144,49.0,4.022527480093105,724.9940074121209,18.0
DSL1727,60.0,3.658056673030809,1097.4012340174,42.0
DSM0591,12.0,4.22733135709347,140.92824563765043,5.0
DSM0771,46.0,4.105912658996564,537.1289115176555,13.0
DSM2549,30.0,3.475169473270125,512.3822750344152,27.0
DSS0046,41.0,3.9050660673013082,694.2515042269285,18.0
DSS2055,29.0,3.674874779139619,516.9772446262831,19.0
DSU0575,33.0,4.183957246863705,475.95161545646687,12.0
DSW2294,13.0,4.929897287781347,163.6586977682446,4.0
DTA2648,34.0,3.8104743401759964,573.1591482582407,20.0
DTB0722,51.0,3.6342125791146382,790.2828118487089,18.0
DTB0964,153.0,20.684674592771586,1730.9225211665319,1.0
DTC0840,10.0,4.07620932313965,154.61505851316468,5.0
DTH1875,39.0,3.556398255976902,703.3161040431614,25.0
DTH2395,75.0,3.7747820779605497,1279.2474449224078,45.0
DTM1648,43.0,3.443368633469233,884.198137679725,37.0
DTP0379,95.0,3.214059098415408,1463.9786330492234,58.0
DTR1323,36.0,3.642219232471499,841.2163031270651,36.0
DTR2059,30.0,3.44203487345385,577.6265637260033,22.0
DTR3804,14.0,4.164976265997845,241.68786103688913,8.0
DTS3894,37.0,3.8609929324869117,575.4886467277242,16.0
DTT0076,206.0,2.819240232588407,3062.3320775837037,91.0
DUN3243,38.0,3.58593778281962,618.9657898302613,17.0
DUN3777,53.0,3.3500306390586423,1109.626712332768,46.0
DUO2991,9.0,3.255859059222491,150.26006578426043,7.0
DUR0180,47.0,3.5444236700902336,802.9798124321153,25.0
DUS2286,9.0,3.983701636710481,144.98967550965432,5.0
DVA0539,36.0,3.3824960707768663,768.4773993953341,27.0
DVC0013,56.0,3.9346366078750274,835.8535649427114,20.0
DVG1063,36.0,3.3324556792791897,855.8165816323316,34.0
DVM0265,77.0,3.392002407639859,1392.9982252520595,60.0
DVM1290,172.0,3.149338514297851,3043.348903548652,86.0
DVT3891,28.0,4.318531205956761,394.58107111815104,10.0
DVV1986,29.0,3.2837403878512887,568.6636576140662,21.0
DVW0103,89.0,3.2352856920152786,1348.4424383016935,52.0
DWB0095,67.0,3.7747920159569883,844.574274682042,25.0
DWD1044,49.0,3.552196459161079,847.2433704963585,19.0
DWD2018,17.0,3.730396849301943,282.11051230953365,9.0
DWH0300,6.0,3.898361953090802,112.55302022552928,5.0
DWR1387,177.0,3.2852333437952446,3197.9635360857483,101.0
DXB1203,33.0,3.7605575666658315,505.5522197325727,12.0
DXB1791,9.0,3.7004157510394355,130.70492377005328,6.0
DXC2877,55.0,3.76560114891831,906.7535183296172,29.0
DXF1662,65.0,3.5203877058599837,1144.8055329035128,38.0
DYF1370,35.0,3.6496831006780908,567.7391260429386,16.0
DYJ3467,15.0,3.434855085070206,304.2106232674041,10.0
DYN1105,71.0,16.047263911450614,826.0619137207514,1.0
DZA0195,143.0,3.166228918502083,2708.258276337774,90.0
DZC0228,79.0,3.1332357809361824,1222.7052455393678,47.0
DZG0530,33.0,3.5350686833295364,595.6255473531656,21.0
DZH1867,44.0,4.618516531246037,582.6234867932152,9.0
DZJ0966,46.0,3.2694511584090153,794.392662191337,39.0
DZM1550,96.0,3.2155892872649168,1834.5725345805959,63.0
DZO0285,116.0,3.2119444642487496,2193.9074479982437,74.0
DZO0999,114.0,2.820994576072919,2060.395761836183,54.0
DZP2731,26.0,3.3903875913034036,578.5685357495668,26.0
EAB2504,37.0,3.3056007503565277,589.1465006258913,26.0
EAB3374,56.0,3.650912851924051,978.0141166881849,34.0
EAC0410,47.0,3.4789514395361776,875.5814292347991,32.0
EAC0704,26.0,3.0499451616996773,607.0718486381215,26.0
EAC0769,142.0,3.6290153050991076,2058.044192212667,25.0
EAD1352,30.0,3.6567840174887416,521.5642198061877,18.0
EAF2385,76.0,3.6759587804794833,1286.470745128278,42.0
EAG0633,131.0,3.198478295592782,2784.3110094113104,112.0
EAH1973,24.0,3.416454048669854,531.9341007999283,24.0
EAH3364,54.0,3.5658201378405776,776.5157373792791,32.0
EAK0926,35.0,3.77710206344998,580.3106944725456,19.0
EAL3150,9.0,3.8375787770739964,166.01239469839555,7.0
EAL3895,15.0,3.754619709728481,215.41698501191053,10.0
EAM0170,75.0,3.6132570661541177,1269.4184358405391,40.0
EAM1308,42.0,4.153046585889293,637.1633947637997,9.0
EAM3473,47.0,3.210013025233482,743.5231341346196,31.0
EAO3227,32.0,3.4649362328214917,507.34926037687967,24.0
EAP0107,116.0,3.6858048598525195,1760.9052559516063,37.0
EAP0312,146.0,14.688164144260519,1646.3465374919444,2.0
EAP0463,39.0,3.3350549707185637,639.3995327604916,30.0
EAR3754,10.0,3.895642511892919,175.51046231572258,7.0
EAS1970,34.0,3.077726404778505,700.4399759459831,26.0
EAW0483,11.0,3.981115942539276,192.59278920953926,8.0
EBA0758,93.0,5.0902057418421585,1142.1259721864908,43.0
EBB0827,15.0,9.750954268857962,102.86146016872561,1.0
EBC0390,108.0,3.203082601372627,1635.887019643867,62.0
EBD1636,44.0,3.9711124507668822,635.3139356602913,12.0
EBG1553,256.0,18.975665646696662,2897.4307984169204,2.0
EBH1282,30.0,3.6141405167669625,581.8398443341791,24.0
EBI1348,32.0,3.5320859693026216,603.0533703130054,23.0
EBJ1378,34.0,3.331048490817701,606.7558283938952,19.0
EBJ2315,56.0,3.3467984753293516,1177.278964432599,49.0
EBO2015,8.0,3.62516562062212,130.9371837660886,7.0
EBP1022,49.0,12.74621608712238,440.78329595117503,1.0
EBQ1246,13.0,3.499678078092817,191.34449277954874,8.0
EBR0248,75.0,3.476992208760304,1064.6223960057428,40.0
EBV1834,28.0,3.5602889966583566,524.1173263698568,20.0
EBW0553,79.0,3.086824943916512,1755.5749360532232,72.0
EBW3495,55.0,3.439339088474438,997.4569686123563,34.0
ECB1278,44.0,3.5329683506910046,732.5654830908691,21.0
ECB2662,19.0,4.8202166445957495,245.22516843201387,4.0
ECD1434,28.0,3.3945510746852987,589.8097377537174,25.0
ECF3086,23.0,3.113968788792661,476.08595439814684,18.0
ECH0012,110.0,3.740883986571138,1781.4707865292096,53.0
ECH3561,25.0,4.264964305074712,389.62552594702004,9.0
ECH3680,6.0,4.057215231059562,110.49361096525992,4.0
ECK0070,34.0,3.4080950712706897,751.6518284176093,28.0
ECL0930,119.0,3.7384006668922454,1485.4877016834887,39.0
ECL1818,35.0,3.3067537069560133,690.8769791572905,26.0
ECM0519,38.0,3.5422490934494637,647.5841074752915,20.0
ECP2285,7.0,3.7589652902493613,146.54562981345185,7.0
ECR0822,6.0,3.760933300822632,93.4237655639001,5.0
ECT1326,33.0,3.658671226584759,557.2042987306949,12.0
ECT3047,39.0,3.3840071857055967,807.2964488113456,27.0
ECV1289,176.0,3.3785115762203857,3008.582223802151,86.0
ECW0160,18.0,4.869759107353624,230.38873313713378,4.0
ECY0838,12.0,4.441869624383658,162.64750617594666,3.0
EDA0684,13.0,4.1676630929826475,156.69397783076022,6.0
EDC0697,84.0,3.2755133999282693,1619.889931709083,58.0
EDC0760,34.0,3.6574064065473584,596.3471302077324,21.0
EDC2581,25.0,3.36501666283181,525.4928632420286,22.0
EDH2919,12.0,8.297908760656597,118.44127095367858,1.0
EDM3775,60.0,3.6450926429582187,941.0885961622599,23.0
EDO2070,25.0,3.616015506425732,455.68770331780183,17.0
EDP0265,33.0,3.5128994336906434,588.3263168941912,20.0
EEC3140,37.0,3.6821095006369338,707.7033541857778,23.0
EEE2840,6.0,3.698610295292399,107.16867652053698,4.0
EEG0053,71.0,3.541023376855155,1207.004167582158,37.0
EEM1390,30.0,3.8376606632051113,490.32028487744105,16.0
EFF2510,34.0,3.7993320080862754,550.4041979797526,17.0
EFG2749,29.0,3.5343640250073864,609.33885973265,27.0
EFS0882,23.0,3.233044431532695,404.1817419469372,20.0
EGD0409,50.0,3.5712672536408614,637.406669128151,16.0
EGF1305,28.0,3.2300521219725673,571.4625237246751,22.0
EGG1466,9.0,3.8588342076882736,156.39383480726934,6.0
EGJ1921,39.0,3.7384515509976577,641.2322779772492,20.0
EGK0893,33.0,5.809333610727314,339.19201824800336,3.0
EGM1222,78.0,3.1875158169488182,1652.7708092720643,66.0
EGM1784,42.0,4.422082958732979,569.064292386265,9.0
EGM2816,5.0,4.075182011663877,98.4822289295279,5.0
EGS1760,33.0,3.5283528425316297,761.0061394004179,31.0
EHA0020,45.0,3.219276984218663,873.7707460518104,31.0
EHB0420,80.0,2.9062611924563546,1688.0443566924712,75.0
EHH0518,34.0,3.4723736255375712,672.5463352375089,27.0
EHJ1339,84.0,3.17386317277917,1663.430739616665,60.0
EHK3412,62.0,3.4315786789200713,953.1537814814673,42.0
EHM0340,169.0,5.925319700783227,2124.1792220680873,13.0
EHM0441,42.0,3.5920287691438544,709.7176920812192,22.0
EHM1969,27.0,3.470258476925668,577.745678345533,21.0
EHN1746,51.0,3.3876744582416154,889.3984903894082,27.0
EHP1804,36.0,3.5163950849307537,625.0209863715336,20.0
EHR0096,110.0,3.5777815764477747,1395.5420238000243,34.0
EHR0834,37.0,3.5637881668193736,641.8559414117877,21.0
EHS0205,32.0,3.610738429585952,576.6952017239755,21.0
EHV1087,25.0,3.4386089103797883,530.357959121617,23.0
EHW3925,10.0,7.459533564991224,81.4139627206994,1.0
EIB2663,34.0,3.647941343307355,653.7333933018728,27.0
EIC3121,32.0,3.8263838928425127,443.80044682578927,20.0
EIM0156,156.0,13.790589959101892,1348.2238124239097,3.0
EIP0997,109.0,5.257617197979277,982.0241108738365,39.0
EIP2711,35.0,3.8659544634976397,556.9878013705153,17.0
EIR1946,35.0,3.744736164322702,532.6876477667606,12.0
EIS0041,104.0,3.501923079615003,1531.1039983821936,42.0
EIW0714,108.0,4.854132858636975,1480.796721230153,68.0
EJB0241,162.0,3.1037015500315985,3685.2390159460974,130.0
EJB1013,65.0,3.9223115186236885,988.2873436590503,26.0
EJC0104,27.0,3.430673926515325,564.4578179143782,24.0
EJC1225,90.0,3.0961213245258743,1797.459926002474,64.0
EJG1445,92.0,3.1549275474958374,1725.5082333791038,56.0
EJJ0969,13.0,3.5843889574800682,221.542308896802,7.0
EJM0239,41.0,3.94747271131637,618.664091769801,16.0
