user,count,mean,std,min,25%,50%,75%,max
BHG2901,88.0,-0.447379899468951,0.04181124687456585,-0.5909619874902818,-0.47183801952330795,-0.44445408266072634,-0.42235021488665137,-0.3743862901177499
BHH2751,69.0,-0.44852769633915435,0.04604502284389157,-0.5796724517927225,-0.472506169374361,-0.4415179073208793,-0.414787956460003,-0.37780394629377806
BHL0182,54.0,-0.4604300129425288,0.03525615785576449,-0.5375101781395186,-0.47520935187101315,-0.45919603225700534,-0.4314670839641298,-0.4004668551966308
BHL1916,61.0,-0.4497359938182784,0.04210885266820099,-0.5873634335990995,-0.4667026666972165,-0.4454939124547579,-0.4223421524055269,-0.38311556460409935
BHM1118,59.0,-0.44247488330141965,0.04144395803191871,-0.5933240501457339,-0.46499085543322394,-0.4342811136235708,-0.41137752562255914,-0.37904436842211925
BHM1707,259.0,-0.4556946100482956,0.03638122051730473,-0.6106948207346415,-0.47698531228885915,-0.45202771036735717,-0.42757870331348913,-0.39337724415649233
BHM3496,75.0,-0.44444200237356113,0.04611971349512086,-0.6309232298199026,-0.46671651919368995,-0.44319294131744275,-0.4162285812048192,-0.36656365819580455
BHP1872,58.0,-0.4313921269120684,0.0398696411039883,-0.5293197052727568,-0.4455661012147977,-0.4255939663631475,-0.4048733074722638,-0.36541682459570496
BHV2697,45.0,-0.4507777816469434,0.03579177437097237,-0.5573752213266521,-0.4724788876623225,-0.4501686321285786,-0.42602888451655757,-0.38830804714063655
BHW0458,15.0,-0.4557280728265244,0.02212405637741516,-0.5091111315596218,-0.471063034755836,-0.4504646777301395,-0.4374478128161236,-0.43115985381639454
BIM0356,77.0,-0.45093002823334566,0.038563947356432725,-0.5607122848087563,-0.4720791609506952,-0.44551756313100666,-0.4238114084499677,-0.3825344194110096
BIM0885,49.0,-0.45853253595852483,0.031692060974175026,-0.5766764746473704,-0.47309027033266926,-0.45854733566951267,-0.43627592927927067,-0.40116505160426974
BIS0247,157.0,-0.44881670131390944,0.0396113157329595,-0.6339955753850345,-0.470820576599654,-0.4453822391008147,-0.42163597209436054,-0.3805312581607634
BIS1128,55.0,-0.443881166862908,0.03676285944558113,-0.6011481981576725,-0.4576718042132849,-0.4330470718310507,-0.4220927710149337,-0.39152232827445643
BIS1195,64.0,-0.4468888955493151,0.04401044460681212,-0.5878460673324218,-0.4689672006098333,-0.4356179136922492,-0.4132829336530047,-0.3864544601391995
BIS1598,15.0,-0.46237010624006486,0.025074565807601645,-0.5054726562924717,-0.47463432702699226,-0.47401062802686295,-0.4393863725997226,-0.42596606137362175
BJA0370,106.0,-0.44948138169674745,0.03772827354536553,-0.581671067741477,-0.47212860010466956,-0.4429039036000937,-0.42012802339171323,-0.39309338214879186
BJB2263,101.0,-0.44852076095461146,0.03753606618014226,-0.6019855529691233,-0.4650583799163721,-0.4402518936941187,-0.4199609385223457,-0.3934433060815416
BJB3329,13.0,-0.4601366011098805,0.02469605346456161,-0.5058257023658901,-0.47576738189270595,-0.4571949668540829,-0.4420903140689751,-0.4222781131110845
BJB3438,92.0,-0.44789828414882515,0.03957641975074608,-0.5774197505867018,-0.46204666609246575,-0.4434764735702092,-0.4173031000449022,-0.37854257512043177
BJB3927,9.0,-0.43191816144848355,0.019271367057136637,-0.4584544089498382,-0.4438188691603228,-0.42969259217577266,-0.4183086017550823,-0.4078516822782307
BJG0492,40.0,-0.44875018679851175,0.03810495725912968,-0.5607958629568971,-0.4691355385422993,-0.4476482180231742,-0.4244122644330842,-0.38515554351065123
BJG1852,61.0,-0.440043868467422,0.04947325732279063,-0.5844237452965871,-0.45726632178390747,-0.4263828177696559,-0.4053394428095046,-0.38135637726160754
BJH0354,245.0,-0.4559159152169669,0.038255972539728456,-0.5614007513805934,-0.4815102767788826,-0.4511712464005632,-0.42722826028051164,-0.3897298310090454
BJH0601,21.0,-0.44632561739914134,0.02616934065906743,-0.4936851877366021,-0.45506638347659273,-0.44689516757969006,-0.42932948647045643,-0.40125035792929414
BJH0811,152.0,-0.4524188508209834,0.03914667670194137,-0.6628304807118234,-0.4678112825939059,-0.4467190697109661,-0.4268270520961191,-0.38874809879361955
BJH2480,56.0,-0.4619796698165655,0.03792571481160961,-0.5758671811746862,-0.48637707113299744,-0.4528993862290768,-0.43339158711362413,-0.3993574048217467
BJK1844,43.0,-0.4497490823008558,0.04442609485177949,-0.5564410554055019,-0.4666873967264115,-0.43942735334482996,-0.4216530702823298,-0.3862555713680145
BJL2785,5.0,-0.36944583181480894,0.00931365521499526,-0.38321430562502984,-0.36941847827968877,-0.3691678483422162,-0.36848919949476194,-0.3569393273323479
BJM0111,44.0,-0.4604331807275399,0.03648405089417136,-0.5547289590663971,-0.48261226564025317,-0.446380988743324,-0.4352092028590364,-0.4032071482901261
BJM0717,51.0,-0.46541419240984505,0.034711438567942655,-0.5370169796531848,-0.48783132907360205,-0.4630556597342254,-0.4342297824359714,-0.41021262035807676
BJM1314,67.0,-0.4540737930600537,0.04120115569695722,-0.5947106507019935,-0.4738423858810565,-0.44331857948784104,-0.4276445872229685,-0.39786966002403673
BJM1709,82.0,-0.4523750974535561,0.035904885441794356,-0.5551088617865204,-0.46933221822673526,-0.4442135910700171,-0.42782248230394193,-0.39034181038597476
BJN1335,47.0,-0.45976333415875315,0.0412287267216133,-0.5560274761782869,-0.48488949771496004,-0.45299613700242575,-0.4337868587383701,-0.38848961167167423
BJP0134,17.0,-0.4561028743122331,0.021375884538525958,-0.5142858240906651,-0.4682258793418343,-0.4569255515009089,-0.4415812613129431,-0.42183069122059713
BJR2938,78.0,-0.45852891233882276,0.03536011832715425,-0.5882241678316311,-0.47905573253163836,-0.4586525189857007,-0.432737990098487,-0.394239559014356
BJS1864,54.0,-0.4546572674482744,0.03900322440969664,-0.569094025560829,-0.4785421358247296,-0.43713710437244024,-0.4254623250101468,-0.3972422593140013
BJS2973,24.0,-0.459988913728248,0.034450520027518576,-0.5477290270494606,-0.4811287211426957,-0.45701070586736725,-0.4338463803790714,-0.4117404556002283
BJV1300,55.0,-0.45923525177212293,0.03259635497187176,-0.5641011026065094,-0.4771236034687246,-0.4552676865606465,-0.438223672368113,-0.39938570389306555
BJW0619,229.0,-0.4449420135168518,0.04609004924344719,-0.6476179379361755,-0.4682523715094771,-0.435677272190492,-0.4105686301917222,-0.37895342945510435
BKA1178,168.0,-0.449720237341106,0.03911926991693759,-0.6334014577830185,-0.4665757569187755,-0.44427094152162583,-0.42518407023690485,-0.38420622401808463
BKB0669,48.0,-0.46224247727853585,0.03428987942633477,-0.5465944935218117,-0.48591426267897214,-0.4629172792433512,-0.43383528088420564,-0.40174472340420897
BKC2565,46.0,-0.46108952345713955,0.03606124922198688,-0.5376245089253874,-0.48587839514683817,-0.45590316544028076,-0.4351589877465425,-0.39391839740206636
BKC3488,40.0,-0.4593659299602654,0.03173142172143195,-0.5304742414920982,-0.4706776779514188,-0.4549108230304567,-0.43976516467408355,-0.4073910710419155
BKF0596,51.0,-0.45552464901861595,0.03865949157784566,-0.5422420950871464,-0.47860391376007816,-0.4459314985713801,-0.4304889288074346,-0.39688258349930355
BKF0632,256.0,-0.4341903634313003,0.0479340030170935,-0.6125070294596574,-0.45475856100910245,-0.4217963964521222,-0.3999634126471464,-0.3658218389712365
BKG0597,17.0,-0.44842080684946506,0.042534255088522335,-0.5263001210942491,-0.47759906851819833,-0.4436079308910235,-0.4132977051470653,-0.3899141174565473
BKH0963,90.0,-0.45048560245765723,0.04276867556610651,-0.6368126816582371,-0.468329049682212,-0.44096501907631636,-0.42510661512663306,-0.3882685523897343
BKH2042,65.0,-0.45302179434119966,0.03566185265805876,-0.5962228295040491,-0.46580418535774076,-0.45019270543372536,-0.4317563196266656,-0.3811067659427319
BKL0545,142.0,-0.4452252819516005,0.041161037206735855,-0.6069787423485165,-0.4673467220766117,-0.43771885904961183,-0.4139626539532284,-0.3737952179695214
BKR2538,48.0,-0.4683587286609953,0.031690896281311616,-0.5598337286184717,-0.4829413364821358,-0.4644238353813607,-0.44862351720279997,-0.41722546929653737
BKV3322,8.0,-0.4605260826939806,0.00706561722975611,-0.47016466759363507,-0.46690464357858474,-0.4592441516170189,-0.4558151191637901,-0.4502896955913481
BKW0374,187.0,-0.4395000385643996,0.04549368619608658,-0.7023056549552212,-0.4600372037119651,-0.43194721383273327,-0.409575946232017,-0.3777969670538354
BKW0480,15.0,-0.4645044794277117,0.02513928424406928,-0.5029383258868779,-0.4771746232518282,-0.4692635291586827,-0.45463513462346694,-0.4135262884507286
BKY1718,122.0,-0.4501767674559906,0.041567931711506884,-0.575940617422433,-0.4751409712767537,-0.44880787785354437,-0.4187835305107929,-0.37039336131977385
BLB0114,135.0,-0.4485491375851884,0.043611227711139365,-0.6017543035628082,-0.46549460598372033,-0.4405797400140469,-0.4194610496143024,-0.39324846470291625
BLB3415,81.0,-0.447563818724514,0.03935359194444084,-0.5515923325326562,-0.4740059077218493,-0.43891840780267327,-0.42249864084394667,-0.37566583512499213
BLC1263,12.0,-0.45839296547101155,0.020404303432378396,-0.4826355468107333,-0.47502044927041887,-0.4619754576224888,-0.4471473402657553,-0.4249454982456199
BLC2496,58.0,-0.4472020362026972,0.03897075281419711,-0.5637317249031937,-0.46340502047123233,-0.44484641366742966,-0.42392631882756576,-0.38554671551493885
BLE0880,2.0,-0.00012631030802168848,0.0,-0.00012631030802168848,-0.00012631030802168848,-0.00012631030802168848,-0.00012631030802168848,-0.00012631030802168848
BLF0313,6.0,-0.41013723772754956,0.008750324428665896,-0.4239127602949694,-0.4140331443108059,-0.4099967297303178,-0.40293876210437346,-0.40095248454299814
BLG2766,57.0,-0.4616991187944715,0.03717940488394591,-0.5607557864158805,-0.4794678630786637,-0.4484137317677112,-0.4378948183126314,-0.4085944098159927
BLK0698,159.0,-0.44300324699658805,0.045360853393099,-0.6210621395384803,-0.4584236850767086,-0.4314701589457624,-0.4131386453742522,-0.3851480346247006
BLL0929,126.0,-0.4494925289106346,0.040633398390134516,-0.5931526030669994,-0.4702236171311524,-0.444435281383205,-0.4186337133082967,-0.3924646057721398
BLL1814,54.0,-0.45906588098172557,0.03442896418102588,-0.5586519594826695,-0.4783876716589654,-0.45768167048664193,-0.43252509165037817,-0.3919537711721675
BLM0615,45.0,-0.4494065563296722,0.03960248910524205,-0.5574607251696989,-0.4675360791112149,-0.4380508709852695,-0.418822667001767,-0.39348498454375297
BLM1396,68.0,-0.4540868272390771,0.03991910070389586,-0.5912332508475848,-0.4819938267607219,-0.45015401336616845,-0.4220671041003206,-0.3907422444610297
BLM2498,45.0,-0.442218156776543,0.03780452119313045,-0.5305656165444889,-0.46597304299964715,-0.4338695661355067,-0.4177962306741548,-0.3781430594752186
BLN0894,3.0,-0.2165601604690894,0.011858473593550408,-0.22737783788964297,-0.22289971350084709,-0.21842158911205117,-0.21115132175881263,-0.20388105440557405
BLO3340,3.0,-0.21691379760458354,0.01931354883625388,-0.23670133237995128,-0.22631470389843478,-0.2159280754169183,-0.20702003021689974,-0.19811198501688115
BLS0942,21.0,-0.4451196027424946,0.03794577913960725,-0.5124036476466906,-0.47525332057172415,-0.43805974273337794,-0.40939278618967917,-0.3918616463742671
BLS2374,73.0,-0.4509675176710725,0.03706093412930396,-0.5529982187951441,-0.4765913243066556,-0.44743902114212597,-0.4231854077033658,-0.3833863124948596
BLS2764,39.0,-0.4391888441462369,0.03730863095358267,-0.5356119244596887,-0.46644054088976034,-0.43521958710241526,-0.4086459774215174,-0.3816319245986109
BLS3712,80.0,-0.44438103463804196,0.04097390789617583,-0.5464430598899053,-0.4617828439879003,-0.43759237602132983,-0.4143312730992561,-0.37679633792621653
BLV3746,23.0,-0.4612944687120088,0.03412117155573911,-0.5655923787109486,-0.46468475405854404,-0.45227631652709027,-0.4401439988171857,-0.42701060004104846
BLW0552,159.0,-0.43731027788297056,0.044437218285179,-0.6196121955115838,-0.4519909004609317,-0.4301813390209652,-0.4071580114706361,-0.37561813172471004
BMC0547,138.0,-0.4482212397519882,0.040721340403165766,-0.6111900069590122,-0.467509658769656,-0.4402520720912735,-0.4196458413785045,-0.38220425245600775
BMC0650,242.0,-0.4576077886346092,0.0377349424162389,-0.5959010117616883,-0.4777119618402053,-0.45530724156241276,-0.42884632469505934,-0.3881063431514524
BMC1375,56.0,-0.4515186009903819,0.045692368823126016,-0.5607413532565687,-0.4762047428979109,-0.44736081665162364,-0.41476052481732545,-0.38479221628583593
BMC2594,51.0,-0.4590083370000032,0.03512844977218064,-0.5631785233875155,-0.4773539458071218,-0.4567833286208562,-0.4366120202320223,-0.3890620671379321
BME2638,61.0,-0.4513501295150454,0.03855688781227366,-0.6110867321765824,-0.4722813185676419,-0.4469821243866426,-0.42206447866014263,-0.3938416095705997
BMG0917,132.0,-0.44629579878640846,0.042254504096167135,-0.6732096659928526,-0.46883655867517426,-0.4361726905917274,-0.41801796989046686,-0.37887206844664195
BMG1070,278.0,-0.4582937678586621,0.03991730698970118,-0.6113684308645295,-0.4777395871815124,-0.4507710686127444,-0.429425236413805,-0.3957938777289991
BMH0872,10.0,-0.44502620633640194,0.019538607164255924,-0.4778448427537369,-0.452848870074156,-0.44846189296245653,-0.43349795276005654,-0.4105298169694033
BMM0112,51.0,-0.4565259833100983,0.0378355521171111,-0.5626453760763709,-0.47618472522757294,-0.44193303451175336,-0.4276259748403881,-0.40103546815657864
BMM0193,43.0,-0.4614617803418228,0.028498827007194492,-0.5279709367724501,-0.4795072557971745,-0.4564164025192635,-0.439672457481238,-0.4135505339522372
BMM0952,88.0,-0.44883619152978055,0.03881075341701407,-0.592267786992164,-0.4752571527120234,-0.44149330911210616,-0.41807902558486454,-0.3857140435584075
BMM1716,81.0,-0.4490816724701594,0.03502604563776553,-0.5543646172152837,-0.47301985798735147,-0.4452293340021253,-0.4214025466419264,-0.37206864486954
BMM1897,49.0,-0.46043931467823784,0.033427666041468074,-0.5953935540450963,-0.48220461504710027,-0.46048568848688876,-0.43451251357254017,-0.4050285626035504
BMM2078,65.0,-0.4404963719643524,0.040558893529638644,-0.5508131300115146,-0.46872138735627444,-0.4299833091768656,-0.4109383619522258,-0.37755145566688103
BMM2985,18.0,-0.45931051565809344,0.03144434213812662,-0.5309472829441733,-0.4817388461767935,-0.449898402504755,-0.4388126632952342,-0.4103260176721953
BMM3765,18.0,-0.4465818246141145,0.025950606313729613,-0.49240037939440845,-0.4680268338393686,-0.4446946411465982,-0.4275357390428649,-0.40640752016213993
BMR0343,140.0,-0.44861428516403923,0.04786072305100749,-0.6030643916632435,-0.4760802565295418,-0.43881495049243824,-0.41119504380191607,-0.3753306588215989
BMR0844,10.0,-0.44757819868172993,0.017425760927473145,-0.47120443616973506,-0.46054719535689825,-0.44308135141082483,-0.4403803586496634,-0.4152467087988803
BMR0865,83.0,-0.4398190213377014,0.04524733828452128,-0.5872486064405782,-0.4582231323158737,-0.43261870601521024,-0.40840817362788395,-0.37335544879128374
BMR1722,98.0,-0.45353807348383074,0.03699823328310519,-0.5532089352218583,-0.47529684403889594,-0.44774404449611505,-0.4241003713224357,-0.3955224163257684
BMS0877,84.0,-0.4486867146256343,0.03711905512125069,-0.5559210200908343,-0.4727467961665183,-0.44863691626576563,-0.41889372173527545,-0.38205616948281224
BMS3133,60.0,-0.4526547729832295,0.039177158393238785,-0.613203958922176,-0.46486842876847156,-0.4457243055336305,-0.4296167439995039,-0.3891410978781161
BMT0528,50.0,-0.44849698730941107,0.03449953668881271,-0.5471135198454344,-0.46430776583207223,-0.44686591825166877,-0.4220860037525132,-0.38694317392315997
BMT3945,8.0,-0.46043484156433884,0.0077156422132361405,-0.47749909332261437,-0.4612527450334717,-0.45807498138514147,-0.45541049088537466,-0.4542370296965918
BMW2961,79.0,-0.45125317462379483,0.03486371159209895,-0.5272056581982577,-0.4728316819813349,-0.4483086031667411,-0.42360675584508656,-0.3919231414182866
BNB1517,7.0,-0.4385578314071054,0.004350642836414977,-0.4463681442950965,-0.43995799115935086,-0.4373426922696487,-0.4365121779322808,-0.4332536451017296
BNC3692,5.0,-0.371037257758883,0.006142703639160179,-0.37737557939648625,-0.37530669538237205,-0.3723916612850701,-0.36815034305477345,-0.36196200967571296
BNE1140,150.0,-0.44140092234352407,0.04630293776680344,-0.6294143594011662,-0.46030016594659695,-0.4286144938689703,-0.40977265698559806,-0.3794072334920171
BNG0237,159.0,-0.447223233254972,0.04497888294196093,-0.670564672800188,-0.4719863507621842,-0.4439479768606099,-0.4158230949721581,-0.380079770243661
BNG3601,40.0,-0.4492951584561876,0.02751276522968235,-0.4914780935425059,-0.4691272483397221,-0.45600610704380196,-0.433176314844422,-0.38758770303038015
BNM1631,19.0,-0.45890784277065394,0.030316419183183705,-0.5407609146553224,-0.4742712761847303,-0.4553787408891619,-0.43639949154954566,-0.40995724734873074
BNM2933,17.0,-0.4605919848630709,0.02557424784979003,-0.527085218376876,-0.46517465907025435,-0.45327013551369466,-0.4455893474886071,-0.42533603936278674
BNN0201,11.0,-0.4481549772952988,0.016904660684281526,-0.4710155443762821,-0.45607474769244405,-0.4512922706653411,-0.4468281307379118,-0.40864531487930134
BNN0975,154.0,-0.4413621122504821,0.04300044239101539,-0.6895070015597204,-0.459216265144063,-0.4368377519702847,-0.4103775714945417,-0.3788584024967536
BNR0965,23.0,-0.46191402033200424,0.025281412660352123,-0.5206977648356806,-0.47716287941222624,-0.4563827304050219,-0.4503580434398828,-0.4190882080151766
BNS0484,20.0,-0.4437348076751036,0.030543660580580712,-0.5021437006047395,-0.46061795473026734,-0.4512964390957238,-0.41939772730653735,-0.3971188401423018
BNT0027,56.0,-0.4568406549461656,0.03411566825994929,-0.5334559324288956,-0.4793001586889067,-0.45305934575160905,-0.4310251144925325,-0.39931081801567503
BNT1804,11.0,-0.44772765623591065,0.018377798314552704,-0.47433867074531677,-0.46474235815217,-0.4421420568794321,-0.432520494092327,-0.42624958558970094
BNV1461,20.0,-0.4467144089731253,0.0402832230429901,-0.5278641390243233,-0.46729214526553253,-0.438528611405423,-0.4200395361428059,-0.3893200342979801
BNW1483,57.0,-0.46138386437370627,0.03729476193786945,-0.590957274971347,-0.47366871903277724,-0.45447583565248545,-0.4361630391938896,-0.3964262083726743
BOC1318,44.0,-0.4549241643338023,0.04098433493854822,-0.5546100277118732,-0.4818160968489118,-0.4483258177019205,-0.42365864137933085,-0.38814010740454963
BOC2484,37.0,-0.43863730356901315,0.0402540419950207,-0.5322598773495696,-0.4643448603101706,-0.43712903106851236,-0.413603681983799,-0.3736956288546775
BOG3846,56.0,-0.4588033404061854,0.04334225917117048,-0.5907969555370662,-0.4708667122893061,-0.451380031045645,-0.43112220726792466,-0.4019473910601389
BOH2657,50.0,-0.4525184862440959,0.03042514113396491,-0.5447044841175803,-0.4690478732855727,-0.45061615137401007,-0.43672830038463345,-0.3892397307525971
BOL3126,55.0,-0.4463636207444651,0.05118052566965776,-0.6295232391612198,-0.46424886137422317,-0.43669257610767154,-0.4123763004532056,-0.3709170501249181
BOS1170,156.0,-0.45956305847364887,0.03939377835278424,-0.5918168636722783,-0.4835083077941608,-0.45152374856609345,-0.42865725025811663,-0.39352843119398623
BPA0095,241.0,-0.450188412473584,0.040041517213434,-0.6453447587381992,-0.4658411339703536,-0.44095704478820896,-0.4234764500331246,-0.3859549628342626
BPB3476,104.0,-0.4429551537023006,0.043460226944311155,-0.5943630685365113,-0.46298605516205044,-0.4348411872308988,-0.4091697009499783,-0.37232406120547035
BPF1252,23.0,-0.46012749791066926,0.03142032946044518,-0.5460398085821896,-0.4779489531064691,-0.45764763771334155,-0.44417340059075305,-0.4113364058532766
BPF2817,9.0,-0.43089012612132227,0.018775752139033413,-0.4526044986484165,-0.4429127699309398,-0.4311759705304553,-0.42892371421973835,-0.3976385243535714
BPK1731,282.0,-0.432604873240326,0.05092259236113913,-0.6269391155141554,-0.45134788724630226,-0.42041819508346945,-0.39704130241754804,-0.3667517251762729
BPM1050,71.0,-0.4431843125294329,0.04682922567565112,-0.6330123816696013,-0.46199308260901784,-0.4354501379264355,-0.41011878083828623,-0.37613052527583896
BPR0887,8.0,-0.44697577299781327,0.008499148659996864,-0.464167644548878,-0.4488466729104041,-0.44796078206796536,-0.4410149450515558,-0.4360925512191397
BPS1075,59.0,-0.4596771714308436,0.039838539570642664,-0.6278928172643645,-0.4749519499493034,-0.4533570322509528,-0.4323020520951316,-0.4051545836985792
BPS1933,47.0,-0.45651133105596714,0.03102023039179732,-0.5509469147737679,-0.4798925163160227,-0.451464919019282,-0.433470086993162,-0.39874237050766537
BPW0581,57.0,-0.44757199150995824,0.04063324350822908,-0.587846670012633,-0.47174545154990244,-0.44107821684174314,-0.4154236436844697,-0.38325306075063587
BQP3004,101.0,-0.44385954481902096,0.044287672646246716,-0.5731146882922364,-0.4649772568590519,-0.4360368835509072,-0.4097587091287562,-0.36875181853744377
BQS0525,10.0,-0.4388889185313841,0.01674259984142223,-0.4691819405703062,-0.45058952517157025,-0.4373771681503802,-0.4252177445502394,-0.41947792180522103
BQS3825,22.0,-0.45563844835136175,0.04266863994540729,-0.5418605972468269,-0.4907629502967785,-0.44618479247304876,-0.4249307386039867,-0.40146517086482825
BQW1883,48.0,-0.45330767608029626,0.03402191617177985,-0.5369916968228039,-0.4724117858020521,-0.4474323089691917,-0.42679651816798014,-0.3956539685036419
BRA3193,62.0,-0.447601431785965,0.04042852435861715,-0.572202233057133,-0.46846258907484595,-0.443394404511679,-0.4228190139064876,-0.38089021595705835
BRB0355,219.0,-0.4502067657144246,0.04295128197807367,-0.6134994876063979,-0.46715331374496005,-0.4448908933099461,-0.42053106535597895,-0.3814970321697418
BRB0944,19.0,-0.45718150421097914,0.027725500832655608,-0.5118757918813028,-0.47000755021975393,-0.4510739517187546,-0.43765480163874293,-0.4197421843328389
BRB2527,60.0,-0.4514380740859274,0.04178576667748115,-0.6035867613889732,-0.4714299092362801,-0.4471564203078786,-0.41909325366919914,-0.39041487484288984
BRC2091,49.0,-0.45599763803163046,0.03486742208002343,-0.5810833636538102,-0.4774117825921937,-0.44762406386205905,-0.4261060032003802,-0.40985911386984514
BRC2760,72.0,-0.45161476919483245,0.04039630994628011,-0.5859318935111136,-0.47268761654885066,-0.4476031978515981,-0.42153947249648466,-0.3804721257888036
BRD0229,22.0,-0.4468464477556728,0.03021991014127641,-0.5058296475134966,-0.46897123753024567,-0.4459985490450643,-0.42340663820874547,-0.4048820870758998
BRF1559,7.0,-0.4447081462909712,0.005966620410953275,-0.45210568978765997,-0.4496585718130908,-0.44281361495063915,-0.4415248857630324,-0.43567080414625337
BRF2459,49.0,-0.45994846481754864,0.037379818122978144,-0.5388041116382805,-0.4770461072096404,-0.4592427590979225,-0.4321372809946914,-0.38561608934414837
BRG0728,95.0,-0.4451523569732747,0.0410889958792167,-0.5672893423909245,-0.4675678032762294,-0.4388068146103822,-0.4133473786660654,-0.37025732121939725
BRG3321,2.0,-0.00012631030802168848,0.0,-0.00012631030802168848,-0.00012631030802168848,-0.00012631030802168848,-0.00012631030802168848,-0.00012631030802168848
BRG3551,46.0,-0.45752915181788545,0.03210011829912037,-0.5363162797309758,-0.4757211164202381,-0.45187853125156346,-0.43569524883009747,-0.4045051801213461
BRH2813,3.0,-0.21643687325690217,0.007806395204155645,-0.22094389762942201,-0.22094389762942201,-0.22094389762942201,-0.21418336107064223,-0.20742282451186242
BRJ2824,3.0,-0.21724187155158262,0.024603506213742767,-0.244996594885959,-0.22680681481893333,-0.20861703475190763,-0.2033645098843944,-0.19811198501688115
BRL1701,14.0,-0.4692225121524202,0.015934626940257393,-0.49715898030890066,-0.482243094157739,-0.46915393055567056,-0.45542108983459606,-0.44979436558968133
BRM0126,58.0,-0.44795179784231604,0.04457557281145141,-0.609509329981224,-0.4725491981722812,-0.4435533872909615,-0.4154223761621003,-0.38379062723592683
BRM0995,151.0,-0.4591248556566155,0.034760858258302045,-0.5602324974919809,-0.48314498059805167,-0.4564308373057614,-0.4331052240658962,-0.3861322417080831
BRM1080,248.0,-0.44729184029655056,0.04696793370824924,-0.599987349874647,-0.4681577727632818,-0.43903039019096374,-0.4142977582395259,-0.3750441501501949
BRM1132,49.0,-0.45526492865909374,0.04184773097724278,-0.6234129865456848,-0.47875947766337834,-0.4426866626144457,-0.4267005786436159,-0.39101059418857387
BRM1454,170.0,-0.45277994887602435,0.034709504030174934,-0.564888105140433,-0.4776886583958998,-0.4497024482374724,-0.42515254681821807,-0.38346697190853896
BRM1511,9.0,-0.4317544111321308,0.01578378103477919,-0.4548920578759663,-0.4350628533364261,-0.43216788865143263,-0.4270244319404103,-0.40692184408560933
BRS0371,73.0,-0.4480510336039585,0.0384488825552432,-0.5686334361839153,-0.46269095810247113,-0.44246802246113937,-0.42099572266038304,-0.3775786775691891
BRS0734,63.0,-0.4567101820254795,0.03817926842767174,-0.5598677843241017,-0.47283036395264794,-0.45235550614940623,-0.43271319832455635,-0.39409882286130277
BRS1429,57.0,-0.4558846084997206,0.037754796544523864,-0.5611552880331611,-0.4808183431903089,-0.44994320382420755,-0.429485302300263,-0.3947208497707442
BRS3840,101.0,-0.45081380318837544,0.041758903980216054,-0.5743314513625201,-0.4705521641144006,-0.4427795115055443,-0.4206201489322642,-0.3771579857509815
BSA0431,146.0,-0.4454122317194028,0.03724358646125366,-0.6122699083019775,-0.4627974366080103,-0.4375949820088586,-0.4228934765956406,-0.3743031955197442
BSB0990,164.0,-0.44195942488911605,0.04564189583202174,-0.6334852290832456,-0.4680379716575787,-0.4288769635187351,-0.40742759126749173,-0.37927604602105053
BSB2189,5.0,-0.37524382352607005,0.014423948628569274,-0.40072472901972855,-0.37153613894990123,-0.3703501005771562,-0.3679810317051904,-0.36562711737837356
BSC1072,64.0,-0.4733538599904873,0.03376642205873943,-0.5731200534616002,-0.4975757731343846,-0.46957847227195043,-0.447486930986297,-0.41281972730669236
BSC3087,60.0,-0.4584727372784101,0.03687046004452924,-0.5904125202000597,-0.4768242276828706,-0.4578640974155437,-0.43075028141967947,-0.39591645261170066
BSD1735,38.0,-0.4518910103639621,0.041281391865091395,-0.5368154997051412,-0.4764623976355208,-0.4447253854373051,-0.4194489512357843,-0.39420923457059703
BSH0445,151.0,-0.4430144428020419,0.038645200255754866,-0.5712598573943332,-0.46449522024940626,-0.43583439774375315,-0.4157098794412402,-0.37956754770168105
BSH2335,100.0,-0.4605790022191507,0.0298074036301099,-0.5322631866910573,-0.47849325911327856,-0.4552015237815962,-0.43737319739502695,-0.4115394646642835
BSL1127,54.0,-0.4570963490847258,0.034491272134440455,-0.5627553017978676,-0.4767428836753112,-0.4572926967645706,-0.4293978786783503,-0.3980595307682734
BSM1945,59.0,-0.4420575476674936,0.04472633055579968,-0.5393341329127093,-0.4715170144317942,-0.4352077241746423,-0.4025629296414903,-0.377074291199877
BSM3873,44.0,-0.4479349567812441,0.03865120768040813,-0.5879987932170189,-0.46123261288705736,-0.4378221395670345,-0.4226086663775226,-0.3866366437080428
BSO0826,19.0,-0.45083266303891384,0.034948062396438814,-0.5334706362901875,-0.473969661305221,-0.4489606577148488,-0.42896243693189795,-0.39929539105230594
BSR2653,50.0,-0.45893935961766064,0.03519857008271643,-0.5284184076589717,-0.4802167722562736,-0.4612021941980281,-0.43087541805275914,-0.39048648337023684
BSS0369,1803.0,-0.4602122486394564,0.03528596217564456,-0.6459155930684123,-0.47938039991201264,-0.4558623839699612,-0.4357479235681531,-0.38858864686578803
BSS0463,16.0,-0.4628074896619526,0.01818013598121209,-0.4958208197018815,-0.47501727750779577,-0.4691369834946717,-0.4436538694455672,-0.4348693807073117
BSS0847,5.0,-0.385896120916907,0.0034362137606163824,-0.3904749680737102,-0.3885979114733822,-0.38434877471379997,-0.38328942755708095,-0.38276952276656157
